交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     
"20190918338634050341 	","                    	",2019/9/18 2:08,                    ,2019/9/18 2:08,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.09.17-收益发放 ,0.25,        ,交易成功    ,0,0,                    ,已收入      
"20190917337132381341 	","                    	",2019/9/17 2:22,                    ,2019/9/17 2:22,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.09.16-收益发放 ,0.2,        ,交易成功    ,0,0,                    ,已收入      
"20190916331378932341 	","                    	",2019/9/16 2:04,                    ,2019/9/16 2:04,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.09.15-收益发放 ,0.23,        ,交易成功    ,0,0,                    ,已收入      
"20190915327588911341 	","                    	",2019/9/15 2:22,                    ,2019/9/15 2:22,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.09.14-收益发放 ,0.23,        ,交易成功    ,0,0,                    ,已收入      
"20190915009130101000340058417747	","20190915009130501000340025655966	",2019/9/15 1:46,2019/9/15 1:46,2019/9/15 1:46,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-自动转入            ,9.04,        ,交易成功    ,0,0,                    ,资金转移     
"20190914324139019341 	","                    	",2019/9/14 2:19,                    ,2019/9/14 2:19,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.09.13-收益发放 ,0.23,        ,交易成功    ,0,0,                    ,已收入      
"20190913320155933341 	","                    	",2019/9/13 2:14,                    ,2019/9/13 2:14,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.09.12-收益发放 ,0.23,        ,交易成功    ,0,0,                    ,已收入      
"20190912318457247341 	","                    	",2019/9/12 2:15,                    ,2019/9/12 2:15,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.09.11-收益发放 ,0.04,        ,交易成功    ,0,0,                    ,已收入      
"20190911001080012204340090698900	","                    	",2019/9/11 20:06,                    ,2019/9/11 20:06,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-南方宝元债券C-买入     ,500,        ,交易成功    ,0,0,                    ,已支出      
"20190911107296743405 	","201909111002300004340053698748-NORMAL_BUY	",2019/9/11 12:01,2019/9/11 12:01,2019/9/11 12:01,其他（包括阿里巴巴和外部商家）,即时到账交易          ,长江养老保险股份有限公司    ,理财买入-长江养老月安享        ,5000,        ,交易成功    ,0,0,                    ,已支出      
"20190911314717738341 	","                    	",2019/9/11 2:08,                    ,2019/9/11 2:08,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.09.10-收益发放 ,0.05,        ,交易成功    ,0,0,                    ,已收入      
"20190910009130100010340056029400	","LC2019091015020320889129723163474438	",2019/9/10 15:02,2019/9/10 15:02,2019/9/10 15:02,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-单次转入            ,8100,        ,交易成功    ,0,0,                    ,资金转移     
"20190910312629901341 	","                    	",2019/9/10 5:33,                    ,2019/9/10 5:33,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.09.09-收益发放 ,0.05,        ,交易成功    ,0,0,                    ,已收入      
"20190909306916708341 	","                    	",2019/9/9 2:23,                    ,2019/9/9 2:23,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.09.08-收益发放 ,0.04,        ,交易成功    ,0,0,                    ,已收入      
"20190908009130125000340055044559	","20190908200040011100230038611837	",2019/9/8 13:11,2019/9/8 13:11,2019/9/8 13:11,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,转账收款到余额宝            ,50,        ,交易成功    ,0,0,                    ,资金转移     
"20190908302860944341 	","                    	",2019/9/8 2:16,                    ,2019/9/8 2:16,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.09.07-收益发放 ,0.04,        ,交易成功    ,0,0,                    ,已收入      
"20190907396116440341 	","                    	",2019/9/7 2:17,                    ,2019/9/7 2:17,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.09.06-收益发放 ,0.04,        ,交易成功    ,0,0,                    ,已收入      
"20190906394542085341 	","                    	",2019/9/6 2:19,                    ,2019/9/6 2:19,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.09.05-收益发放 ,0.15,        ,交易成功    ,0,0,                    ,已收入      
"20190905388291373341 	","                    	",2019/9/5 2:28,                    ,2019/9/5 2:28,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.09.04-收益发放 ,0.14,        ,交易成功    ,0,0,                    ,已收入      
"20190904384446255341 	","                    	",2019/9/4 2:26,                    ,2019/9/4 2:26,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.09.03-收益发放 ,0.33,        ,交易成功    ,0,0,                    ,已收入      
"20190903380735888341 	","                    	",2019/9/3 2:20,                    ,2019/9/3 2:20,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.09.02-收益发放 ,0.21,        ,交易成功    ,0,0,                    ,已收入      
"20190902379155943341 	","                    	",2019/9/2 2:31,                    ,2019/9/2 2:31,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.09.01-收益发放 ,0.28,        ,交易成功    ,0,0,                    ,已收入      
"20190901375171996341 	","                    	",2019/9/1 2:28,                    ,2019/9/1 2:28,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.08.31-收益发放 ,0.28,        ,交易成功    ,0,0,                    ,已收入      
"20190831368859367341 	","                    	",2019/8/31 2:18,                    ,2019/8/31 2:18,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.08.30-收益发放 ,0.26,        ,交易成功    ,0,0,                    ,已收入      
"20190830369036798341 	","                    	",2019/8/30 6:55,                    ,2019/8/30 6:55,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.08.29-收益发放 ,0.24,        ,交易成功    ,0,0,                    ,已收入      
"20190829363901359341 	","                    	",2019/8/29 2:26,                    ,2019/8/29 2:26,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.08.28-收益发放 ,0.23,        ,交易成功    ,0,0,                    ,已收入      
"20190828355622885341 	","                    	",2019/8/28 2:38,                    ,2019/8/28 2:38,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.08.27-收益发放 ,0.32,        ,交易成功    ,0,0,                    ,已收入      
"20190827351511608341 	","                    	",2019/8/27 2:27,                    ,2019/8/27 2:27,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.08.26-收益发放 ,0.22,        ,交易成功    ,0,0,                    ,已收入      
"20190826351484274341 	","                    	",2019/8/26 6:47,                    ,2019/8/26 6:47,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.08.25-收益发放 ,0.28,        ,交易成功    ,0,0,                    ,已收入      
"20190825009130125000340047791981	","20190825200040011100030031435473	",2019/8/25 20:38,2019/8/25 20:38,2019/8/25 20:38,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,转账收款到余额宝            ,5,        ,交易成功    ,0,0,                    ,资金转移     
"20190825345924200341 	","                    	",2019/8/25 2:25,                    ,2019/8/25 2:25,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.08.24-收益发放 ,0.28,        ,交易成功    ,0,0,                    ,已收入      
"20190824339481533341 	","                    	",2019/8/24 2:17,                    ,2019/8/24 2:17,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.08.23-收益发放 ,0.28,        ,交易成功    ,0,0,                    ,已收入      
"20190823337932833341 	","                    	",2019/8/23 2:32,                    ,2019/8/23 2:32,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.08.22-收益发放 ,0.21,        ,交易成功    ,0,0,                    ,已收入      
"20190822009130125000340046259903	","20190822200040011100230026838273	",2019/8/22 11:19,2019/8/22 11:19,2019/8/22 11:19,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,转账收款到余额宝            ,1000,        ,交易成功    ,0,0,                    ,资金转移     
"20190822333816772341 	","                    	",2019/8/22 2:46,                    ,2019/8/22 2:46,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.08.21-收益发放 ,0.17,        ,交易成功    ,0,0,                    ,已收入      
"20190821328774557341 	","                    	",2019/8/21 2:31,                    ,2019/8/21 2:31,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.08.20-收益发放 ,0.2,        ,交易成功    ,0,0,                    ,已收入      
"20190820326855256341 	","                    	",2019/8/20 6:50,                    ,2019/8/20 6:50,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2019.08.19-收益发放 ,0.2,        ,交易成功    ,0,0,                    ,已收入      
"20190820009130101000340045344880	","20190820009130501000340010679359	",2019/8/20 1:46,2019/8/20 1:46,2019/8/20 1:46,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-自动转入            ,33,        ,交易成功    ,0,0,                    ,资金转移     
